temperature_K,pressure_bar
324.15,106.0
324.15,136.0
324.15,180.0
334.35,13.5
334.35,28.5
334.35,44.5
334.35,55.0
334.35,69.0
334.35,78.5
334.35,94.0
334.35,109.0
334.35,136.0
334.35,170.0
344.55,16.5
344.55,33.5
344.55,52.0
344.55,64.0
344.55,83.0
344.55,92.0
344.55,111.0
344.55,132.0
344.55,164.0
288.2,14.0
288.2,17.3
288.2,61.5
293.2,16.5
293.2,20.8
293.2,39.1
293.2,45.9
293.2,58.2
293.2,63.1
298.2,13.1
298.2,18.1
298.2,23.5
298.2,31.6
298.2,40.5
298.2,47.4
298.2,54.8
298.2,60.1
298.2,64.7
303.2,15.2
303.2,20.0
303.2,27.1
303.2,34.2
303.2,42.1
303.2,49.6
303.2,56.7
303.2,61.9
303.2,66.4
308.2,17.1
308.2,21.9
308.2,29.3
308.2,36.7
308.2,43.3
308.2,51.7
308.2,58.6
308.2,63.6
308.2,68.6
313.2,19.1
313.2,24.5
313.2,32.2
313.2,38.6
313.2,44.4
313.2,53.9
313.2,60.8
313.2,65.4
313.2,69.8
318.2,21.2
318.2,26.9
318.2,34.7
318.2,41.0
318.2,56.0
318.2,62.7
318.2,66.4
318.2,70.9
323.2,23.0
323.2,28.9
323.2,37.0
323.2,44.1
323.2,58.2
323.2,65.1
323.2,68.0
323.2,72.6
303.15,2.6
303.15,15.5
303.15,34.7
303.15,41.6
303.15,50.6
303.15,120.0
313.15,4.5
313.15,21.9
313.15,36.5
313.15,54.1
313.15,65.0
313.15,174.0
323.15,5.8
323.15,25.7
323.15,40.5
323.15,66.4
323.15,79.0
333.15,7.3
333.15,29.6
333.15,46.6
333.15,79.0
333.15,93.0
343.15,9.5
343.15,34.9
343.15,55.5
343.15,90.4
343.15,115.0
353.15,10.5
353.15,39.5
353.15,63.5
353.15,105.2
353.15,140.0
363.15,12.0
363.15,42.9
363.15,70.2
363.15,119.9
363.15,160.0
373.15,13.2
373.15,46.5
373.15,76.8
373.15,133.7
373.15,180.0
298.15,0.95
298.15,1.95
298.15,2.96
298.15,3.94
298.15,4.94
298.15,6.93
298.15,7.93
298.15,8.93
298.15,9.93
298.15,11.93
298.15,12.93
298.15,13.92
298.15,14.93
298.15,16.93
298.15,17.93
298.15,18.93
298.15,19.93
308.15,0.94
308.15,1.94
308.15,2.94
308.15,3.94
308.15,4.93
308.15,5.93
308.15,6.93
308.15,7.92
308.15,8.93
308.15,9.93
308.15,10.93
308.15,11.92
308.15,12.93
308.15,13.92
308.15,14.93
308.15,15.93
308.15,16.92
308.15,17.93
308.15,18.93
308.15,19.93
323.15,0.95
323.15,1.95
323.15,2.94
323.15,3.94
323.15,4.94
323.15,5.94
323.15,6.92
323.15,7.93
323.15,8.93
323.15,9.93
323.15,10.93
323.15,11.92
323.15,12.93
323.15,13.93
323.15,14.93
323.15,15.93
323.15,16.93
323.15,17.92
323.15,19.93
338.25,0.95
338.25,1.96
338.25,2.95
338.25,3.94
338.25,4.93
338.25,5.94
338.25,6.93
338.25,7.93
338.25,8.92
338.25,9.93
338.25,10.93
338.25,11.93
338.25,12.92
338.25,13.92
338.25,14.93
338.25,15.93
338.25,16.93
338.25,17.93
338.25,18.93
338.25,19.93
353.25,0.98
353.25,1.97
353.25,2.97
353.25,3.95
353.25,4.94
353.25,5.94
353.25,6.93
353.25,7.93
353.25,8.94
353.25,9.94
353.25,10.94
353.25,11.93
353.25,12.92
353.25,13.93
353.25,14.93
353.25,15.93
353.25,16.93
353.25,17.93
353.25,18.93
353.25,19.92
298.16,0.25
298.16,0.5
298.16,0.75
298.14,1.0
298.15,2.0
298.15,4.0
298.15,6.0
298.15,8.0
298.145,10.02
298.15,12.0
298.15,14.0
298.16,16.0
298.15,18.0
298.14,20.0
298.15,20.3
298.15,24.93
298.15,30.03
298.15,34.96
298.15,39.99
298.15,44.96
298.15,49.98
298.15,55.21
298.15,59.95
298.15,63.87
298.15,69.5
298.15,100.4
303.15,10.6
303.15,16.8
303.15,21.2
303.15,32.6
303.15,40.4
303.15,49.0
303.15,63.0
313.15,12.9
313.15,20.7
313.15,25.9
313.15,39.2
313.15,48.8
313.15,61.0
313.15,91.0
318.15,0.25
318.2,0.3
318.16999999999996,0.5
318.17499999999995,0.775
318.125,1.0
318.16999999999996,2.0
318.13,4.0
318.12,6.0
318.13,8.0
318.15,10.0
318.12,11.999500000000001
318.18,14.000499999999999
318.16999999999996,16.0
318.135,18.000999999999998
318.14,20.0
318.15,20.21
318.15,25.13
318.15,29.96
318.15,40.39
318.15,60.32
318.15,79.98
318.15,98.84
318.15,125.46
318.15,149.48
323.15,15.5
323.15,24.9
323.15,30.7
323.15,46.8
323.15,58.7
323.15,76.0
323.15,125.0
333.15,17.3
333.15,28.6
333.15,35.8
333.15,55.9
333.15,69.6
333.15,92.6
333.15,160.0
338.16,0.25
338.16,0.5
338.16,0.75
338.16,1.0
338.15,2.0
338.13,4.0
338.15,6.0
338.15,8.0
338.155,10.004999999999999
338.15,12.0
338.17,14.0
338.18,16.000999999999998
338.12,18.0
338.15,20.0
338.15,20.28
338.15,25.37
338.15,30.3
338.15,40.22
338.15,50.27
338.15,60.14
338.15,75.01
338.15,100.06
338.15,124.78
338.15,149.44
343.15,19.2
343.15,32.9
343.15,41.3
343.15,65.3
343.15,82.8
343.15,111.7
343.15,191.0
353.15,22.2
353.15,37.2
353.15,46.7
353.15,75.2
353.15,95.5
353.15,133.4
363.15,25.5
363.15,41.8
363.15,52.0
363.15,85.3
363.15,109.5
363.15,150.0
373.15,28.7
373.15,46.2
373.15,58.3
373.15,96.2
373.15,122.8
373.15,171.0
283.18,0.0306
283.18,0.08610000000000001
283.18,0.19899999999999998
283.18,1.0
283.18,2.0
283.18,2.5
283.18,4.0
283.18,5.5
283.18,6.0
283.18,7.0
283.18,8.51
283.18,10.0
283.18,11.0
283.18,12.0
283.18,13.0
298.16,0.08605
298.16,0.19899999999999998
298.16,0.5
298.16,1.0
298.16,2.0
298.16,2.5
298.16,4.0
298.16,5.5
298.16,6.0
298.16,7.0
298.16,8.5
298.16,10.0
298.16,11.0
298.16,12.0
298.16,13.0
323.15,0.0293
323.15,0.0867
323.15,0.198
323.15,0.499
323.15,1.0
323.15,2.0
323.15,2.5
323.15,4.0
323.15,5.5
323.15,6.0
323.15,6.99
323.15,8.5
323.15,10.0
323.15,11.0
323.15,12.0
323.15,13.0
298.15,0.025479999999999996
298.15,0.10099999999999999
298.15,0.203
298.125,0.5025
298.13,1.0
298.15,2.0
298.15,2.5
298.125,4.009
298.15,5.5
298.15,6.0
298.1,6.996
298.15,8.52
298.125,9.988
298.15,11.0
298.2,11.4
298.15,12.0
298.15,13.0
297.8,13.36
298.1,14.997
298.2,19.4
298.2,19.55
298.1,19.998
298.1,27.87
298.2,29.7
298.2,33.6
298.2,43.9
302.4,14.09
302.5,35.87
303.20000000000005,1.0
302.8,7.32
302.8,20.66
303.0,29.44
313.1,1.0
312.6,8.05
313.32,10.4
312.9,15.64
313.32,18.1
313.15,20.5
313.3,22.85
313.32,30.1
312.6,32.6
313.15,37.2
313.0,40.25
313.32,45.3
313.32,56.6
313.15,60.9
313.32,66.2
313.32,77.7
313.15,80.0
313.15,81.0
313.32,91.1
313.15,100.0
313.15,120.0
322.5,17.02
323.075,1.0
322.9,8.78
322.6,24.84
323.1,35.46
322.7,44.15
333.13,0.0155
333.13,0.07150000000000001
333.13,0.195
333.13,0.495
333.13,2.01
333.13,2.5
333.13,4.0
333.13,5.5
333.13,6.01
333.13,6.98
333.13,8.49
333.1,9.48
333.13,9.99
333.13,11.0
333.13,12.0
333.13,13.0
332.9,18.47
333.34,22.3
333.1,27.02
333.34,30.5
332.6,38.34
333.34,43.2
333.3,48.3
333.34,57.9
342.5,19.77
343.07,1.0
342.9,10.12
343.0,29.05
342.8,41.27
343.2,51.98
293.18,5.4
293.18,10.9
298.15,1.84
298.15,3.0949999999999998
298.15,4.06
298.15,4.16
298.15,5.04
298.15,5.2
298.18,5.7
298.15,5.97
298.15,6.13
298.15,6.92
298.15,7.2
298.15,7.83
298.15,8.2
298.15,8.63
298.15,8.99
298.15,9.24
298.14,11.9
302.37,21.7
303.14,6.3
303.15,12.0
303.15,13.2
303.2,23.6
303.15,24.0
303.15,32.8
303.2,33.0
303.39,34.4
303.2,37.2
303.15,43.5
303.2,51.9
303.2,52.5
303.63,48.1
308.14,6.9
308.17,14.5
308.2,25.5
308.2,34.3
308.37,38.1
308.2,40.4
308.28,53.2
308.2,54.4
308.2,56.8
308.66,24.6
313.12,7.7
313.15,15.3
313.19,16.2
313.48,26.9
313.2,28.5
313.15,29.7
313.2,37.8
313.15,40.5
313.39,42.0
313.2,43.9
313.15,57.7
313.39,59.6
313.2,60.4
313.2,60.7
313.2,88.9
313.07,105.0
318.17,8.3
318.13,17.6
318.4,29.6
318.2,30.7
318.2,40.8
318.33,46.3
318.2,46.8
318.2,64.1
318.2,68.4
318.2,96.1
317.88,128.0
318.51,66.4
323.15,1.0
323.14,9.0
323.06,19.1
323.15,19.3
323.29,32.3
323.2,33.4
323.15,36.7
323.2,42.4
323.15,49.1
323.27,50.8
323.2,51.0
323.2,66.9
323.15,69.9
323.07,73.1
323.2,114.1
322.98,152.0
328.13,9.7
328.14,20.8
327.96,34.9
328.04,35.2
328.25,55.6
327.84,80.4
328.2,130.3
327.97,175.0
333.28,10.5
333.11,22.5
333.15,23.2
332.64,38.2
333.15,43.5
333.15,58.9
333.25,60.6
333.15,88.1
332.91,88.9
332.8,198.0
337.39,40.9
338.1,11.1
338.15,24.3
338.16,65.8
337.87,98.0
342.41,44.0
343.16,12.0
343.1,26.1
343.15,26.8
343.15,48.1
343.15,67.9
343.13,71.2
343.15,104.6
342.82,107.0
347.21,47.4
348.1,12.8
348.15,28.0
348.1,77.0
348.15,118.0
351.75,50.5
353.13,13.7
353.13,29.9
353.15,31.4
353.15,56.4
353.15,75.3
352.98,83.0
353.15,115.9
357.27,54.2
358.15,14.7
358.12,32.0
358.23,89.0
363.19,15.7
363.13,34.0
363.15,34.7
363.33,58.4
363.15,65.1
363.15,85.2
362.98,95.0
363.15,128.5
368.14,16.5
368.16,36.2
367.81,61.8
367.82,102.0
373.15,37.6
373.15,72.6
373.15,93.6
373.15,143.8
298.15,2.96
298.15,3.47
298.15,4.08
298.15,4.7
298.15,5.2
298.15,5.62
298.15,6.06
298.15,6.48
298.15,6.97
298.15,7.46
298.15,7.94
298.15,8.31
298.15,8.81
298.15,9.27
298.45,11.5
298.31,30.5
303.15,3.0
303.15,10.7
303.15,21.0
303.15,28.7
303.48,33.7
308.5,6.4
308.43,14.0
308.35,23.4
308.48,38.0
313.15,5.3
313.49,15.5
313.15,16.6
313.36,25.7
313.15,30.5
313.15,42.5
313.05,44.8
313.03,83.2
313.52,41.2
318.41,16.5
318.39,28.0
318.13,49.8
318.11,93.4
318.54,7.5
318.55,45.4
323.46,8.1
323.15,8.6
323.43,18.0
323.15,22.0
323.41,30.6
323.15,39.8
323.13,55.2
323.15,58.3
322.97,111.0
323.57,49.4
328.4,19.4
328.44,33.1
328.07,60.2
327.97,125.8
328.58,8.9
328.58,53.8
333.15,12.2
333.45,21.0
333.15,28.7
333.36,36.0
333.15,49.3
333.05,66.0
333.15,71.9
332.9,141.2
333.55,9.5
333.54,58.5
338.47,22.6
338.43,38.6
337.88,72.2
337.82,159.4
338.52,10.2
338.55,63.1
343.15,15.3
343.15,34.1
343.15,58.0
342.93,78.8
343.15,84.6
342.7,173.6
343.58,10.8
343.53,24.3
343.63,41.7
343.58,67.7
348.42,25.7
348.46,45.6
347.9,85.2
347.65,184.6
348.52,11.5
348.63,73.7
353.15,17.2
353.49,27.5
353.15,40.3
353.48,47.9
353.15,66.8
352.56,92.0
353.15,101.6
353.53,12.3
353.59,78.5
358.45,29.2
358.53,13.1
358.65,50.9
358.62,84.1
363.15,19.4
363.3,30.9
363.15,46.5
363.37,54.3
363.15,76.7
363.37,90.3
363.15,114.0
363.58,14.1
373.15,21.9
373.15,52.7
373.15,81.9
373.15,125.5
303.15,6.8
303.15,16.8
303.15,29.7
303.15,49.8
303.15,74.0
303.15,191.0
313.15,8.8
313.15,20.0
313.15,36.1
313.15,60.0
313.15,115.0
323.15,11.3
323.15,23.5
323.15,43.9
323.15,78.9
323.15,155.0
333.15,14.7
333.15,28.7
333.15,53.7
333.15,99.6
333.15,194.0
343.15,17.7
343.15,33.8
343.15,63.3
343.15,119.2
353.15,21.6
353.15,38.5
353.15,72.9
353.15,143.2
363.15,24.7
363.15,43.8
363.15,84.4
363.15,167.0
373.15,27.8
373.15,50.2
373.15,96.3
373.15,192.6
303.15,8.9
303.15,20.7
303.15,33.3
303.15,57.0
313.15,11.3
313.15,23.7
313.15,38.2
313.15,74.9
323.15,14.2
323.15,28.1
323.15,46.4
323.15,100.7
333.15,16.8
333.15,32.6
333.15,55.8
333.15,132.0
343.15,21.5
343.15,38.8
343.15,68.6
343.15,154.0
353.15,23.8
353.15,45.7
353.15,81.8
353.15,180.0
363.15,26.4
363.15,52.8
363.15,96.0
373.15,29.8
373.15,59.1
373.15,111.0
303.15,0.198
303.15,0.499
303.15,0.9990000000000001
303.15,2.003
303.15,3.9989999999999997
303.15,5.999
303.2,6.3
303.15,7.999
303.15,9.999
303.17499999999995,11.0
303.15,11.998399999999998
303.15,12.999
303.15,13.999
303.2,17.6
303.2,23.9
303.2,26.9
303.2,35.6
303.2,43.7
303.2,50.1
303.2,59.3
313.2,7.6
313.2,13.1
313.2,21.0
313.2,28.5
313.2,31.9
313.2,43.0
313.2,52.8
313.2,60.3
313.2,72.8
323.15,0.2045
323.15,0.501
323.15,0.9990000000000001
323.15,1.999
323.15,3.9989999999999997
323.15,5.997000000000001
323.15,7.997000000000001
323.2,9.0
323.15,9.997
323.15,10.998
323.15,11.995999999999999
323.15,13.003
323.15,14.009
323.2,15.4
323.2,24.5
323.2,33.7
323.2,37.7
323.2,50.6
323.2,61.2
323.2,70.3
323.2,87.6
333.2,10.4
333.2,17.8
333.2,28.3
333.2,39.9
333.2,44.2
333.2,58.6
333.2,71.1
333.2,82.7
333.2,108.0
343.15,0.195
343.15,0.499
343.15,0.9990000000000001
343.15,1.9980000000000002
343.15,3.9989999999999997
343.15,5.997999999999999
343.15,7.997000000000001
343.15,9.998
343.15,10.998
343.15,11.998
343.2,12.3
343.15,12.999
343.15,13.998
343.2,20.9
343.2,33.0
343.2,46.2
343.2,51.1
343.2,68.2
343.2,82.7
343.2,95.4
343.2,131.0
353.2,14.0
353.2,24.2
353.2,37.8
353.2,51.9
353.2,58.5
353.2,78.9
353.2,94.5
353.2,112.0
353.2,155.0
363.2,16.0
363.2,27.5
363.2,42.9
363.2,58.0
363.2,65.8
363.2,89.1
363.2,107.0
363.2,127.0
363.2,176.0
373.2,18.1
373.2,31.0
373.2,48.2
373.2,65.2
373.2,73.4
373.2,99.8
373.2,120.0
373.2,141.0
373.2,197.0
273.15,3.99
273.15,10.69
273.15,24.79
278.12,13.93
278.3,20.92
278.13,27.75
280.9,22.2
281.95,0.0895
281.9,0.484
281.9,0.98
281.95,3.944
282.05,6.9215
281.9,9.882
281.95,12.844000000000001
282.0,14.8265
281.95,19.759999999999998
283.16,0.00826
283.16,0.07780000000000001
283.16,0.20199999999999999
283.16,0.499
283.16,1.0
283.16,2.0
283.16,2.5
283.16,4.02
283.16,5.51
283.16,6.0
283.16,7.0
283.16,8.49
283.16,10.0
283.16,11.0
283.16,12.0
283.16,13.0
285.86,4.22
285.61,7.24
285.83,9.09
285.64,16.38
285.64,33.3
288.48,1.0
288.33,26.2
293.15,0.247
293.15,0.498
293.2,0.601
293.15,0.748
293.15,0.93
293.15,1.0
293.15,1.93
293.15,1.9969999999999999
293.15,3.997
293.15,4.27
293.31,4.82
293.15,4.93
293.15,4.997
293.15,5.93
293.15,6.995
293.16,8.38
293.15,9.93
293.15,9.997
293.4,10.63
293.15,11.48
293.15,11.994000000000002
293.15,12.92
293.15,13.93
293.15,14.995
293.15,16.92
293.15,17.493
293.15,18.93
293.16,19.11
293.15,19.798
293.15,19.92
293.15,20.0
293.15,27.02
293.15,30.0
293.17,39.65
293.15,40.0
293.15,41.55
293.15,50.0
295.88,30.8
297.4,0.0955
297.4,0.49350000000000005
297.4,0.9915
297.4,3.9215
297.35,6.9110000000000005
297.4,9.895
297.4,12.8
297.2,12.852
297.35,14.81
297.3,19.748
297.4,19.8
298.17,0.026815
298.17,0.08345
298.15,0.19699999999999998
298.15,0.363
298.15,0.499
298.15,0.6124
298.15,0.745
298.15,0.8017
298.15,0.93
298.15,0.9995
298.15,1.605
298.15,1.93
298.15999999999997,1.9925000000000002
298.15,2.14
298.15,2.42
298.13,2.6
298.14,2.9
298.14,3.315
298.15,3.37
298.15,3.92
298.15,3.995
298.15,4.33
298.15,4.92
298.15,4.993
298.15,5.18
298.17,5.52
298.15,5.86
298.17,5.99
298.14,6.1
298.15,6.63
298.15,6.93
298.15999999999997,6.988
298.15,7.54
298.15,7.86
298.15,8.28
298.15,8.4
298.17,8.49
298.15,8.59
298.14,8.7
298.15,9.92
298.15,10.0
298.17,11.0
298.15,11.92
298.15999999999997,11.997499999999999
298.15,12.2
298.17,13.0
298.2,13.15
298.15,14.92
298.15,14.998
298.15,17.494
298.14,17.7
298.15,19.793
298.15,19.92
298.15,20.0
298.15,20.15
298.13,20.6
298.1,21.95
298.13,26.2
298.1,31.88
298.13,35.5
298.15,35.86
298.2,42.34
298.14,48.8
298.2,51.56
298.2,60.91
298.1,64.2
298.15,89.67
298.15,103.21
298.15,119.69
298.15,135.25
298.15,148.04
298.58,1.0
300.82,5.47
300.73,9.69
300.87,12.29
300.68,22.13
300.83,34.07
300.69,46.8
303.2,0.6679999999999999
303.43,1.0
303.15,4.2
303.15,9.3
303.15,13.2
303.15,19.7
303.85,14.0
303.85,18.0
303.85,22.8
303.85,31.2
303.85,39.2
303.85,42.0
303.85,45.5
303.85,51.0
303.85,54.0
303.85,58.0
303.85,60.0
303.85,65.0
303.85,96.0
303.85,109.0
303.85,121.0
303.85,133.0
303.85,155.0
308.255,1.0
308.15,5.0
308.34,6.25
308.15,10.0
308.22,11.04
308.37,13.94
308.15,15.0
308.15,20.0
308.2,25.33
308.37,39.47
308.25,55.05
313.2,0.7929999999999999
313.15,0.97
313.15,1.96
313.15,2.94
312.8,3.58
313.15,4.46
313.15,4.93
313.15,5.8
313.15,5.93
313.15,6.63
313.15,11.6
313.15,11.93
313.15,11.99
313.17499999999995,13.690000000000001
313.15,14.93
313.15,15.03
313.1,15.15
313.3,15.37
313.15,17.8
313.2,22.41
313.15,24.6
313.4,26.75
313.15,28.04
313.3,28.175
313.15,28.27
313.4,34.58
313.15,41.51
313.3,41.55
313.3,42.53
313.15,43.51
313.2,55.8
313.15,55.86
313.3,57.46
313.2,69.91
313.225,70.025
313.2,83.56
313.3,83.73
313.3,97.92
313.3,115.58
314.05,17.5
314.05,21.8
314.05,26.8
314.05,36.5
313.5,41.52
314.05,47.0
314.05,51.0
314.05,55.5
314.05,62.0
314.05,67.0
314.05,72.0
314.05,78.0
314.05,86.0
314.05,140.0
314.05,155.0
314.05,170.0
314.05,183.0
315.82,6.97
315.68,12.49
315.93,15.84
315.66,28.68
315.92,45.36
315.71,64.02000000000001
323.17,0.0161
323.17,0.091
323.15,0.2054
323.15,0.4238
323.025,0.49200000000000005
323.15,0.603
323.15,0.731
323.2,0.825
323.2,0.9307000000000001
323.15,0.998
323.25,1.93
323.15999999999997,1.999
323.17,2.5
322.9,3.949
323.15,3.98
323.25,4.93
323.15,4.9975000000000005
323.21,5.2
323.19500000000005,5.505
323.4,5.88
323.17,5.99
323.15,6.7
322.9,6.917
323.15999999999997,6.9975000000000005
323.38,7.85
323.15,8.0
323.17,8.52
322.9,9.882
323.15,10.0
323.24,10.915
323.17,11.0
323.25,11.92
323.15999999999997,11.997499999999999
322.9,12.854000000000001
323.17,13.0
323.15,13.7
323.25,13.93
323.18,14.11
322.9,14.824
323.25,14.93
323.15,14.997499999999999
323.25,15.92
323.22,16.1
323.4,16.5
323.25,16.93
323.15,17.494
323.44,17.76
323.25,17.93
323.25,18.92
323.025,19.78
323.25,19.92
323.15,20.0
323.15,21.4
323.2,22.72
323.2,26.9
323.2,29.27
323.15,30.4
323.14,32.36
323.15,37.16
323.2,41.8
323.4,46.49
323.4,51.26
323.42,51.71
323.15,54.3
323.17,60.4
323.15,65.6
323.19,74.095
323.15,80.39
323.07,88.2
323.15,90.78
323.15,99.69
323.06,108.6
323.15,110.81
323.15,122.24
323.15,129.59
324.15,21.0
324.15,26.5
324.0,29.4
324.15,33.2
324.0,38.14
324.15,45.5
324.15,57.0
324.15,63.0
324.15,69.0
324.15,79.0
324.15,86.0
324.15,94.0
324.15,101.0
324.15,120.0
324.15,184.0
324.15,199.0
324.6,12.31
324.6,24.87
330.82,8.8
330.68,15.73
330.92,19.88
330.65,36.31
330.92,58.5
330.64,84.995
333.17499999999995,0.92
333.22,1.0
333.15,1.94
333.15,3.92
333.15,4.59
333.15,4.93
333.15,6.92
333.15,8.0
333.15,9.92
333.15,10.18
333.15,11.93
333.15,12.34
333.15,14.93
333.15,16.1
333.15,19.93
333.15,20.25
333.15,24.4
333.15,25.15
333.1,26.41
333.15,29.08
333.15,30.09
333.35,31.905
333.15,35.1
333.15,35.6
333.15,40.1
333.4,41.4
333.3,43.97
333.15,44.71
333.4,50.74
333.15,51.08
333.2,56.21
333.15,60.48
333.3,70.39
333.15,75.02
333.3,83.6
333.3,97.44
333.15,100.45
333.3,111.45
333.15,124.79
333.15,149.2
333.5,17.72
334.35,25.2
334.35,32.0
334.35,39.5
334.35,55.0
334.35,71.8
334.35,77.0
334.35,84.5
334.35,99.0
334.35,108.0
334.35,116.0
334.35,130.0
334.35,158.0
338.38,9.7
338.18,17.43
338.4,22.08
338.19,40.46
338.32,65.57499999999999
338.15,96.995
343.2,0.982
343.15,9.6
343.15,17.93
343.15,18.7
343.15,27.54
343.15,28.0
343.15,39.7
343.15,55.37
343.15,88.61
343.15,115.6
343.15,144.69
343.15,198.18
344.55,29.6
344.55,37.2
344.55,46.0
344.55,66.0
344.55,84.2
344.55,90.0
344.55,100.0
344.55,120.0
344.55,132.0
344.55,144.0
344.55,160.0
344.55,194.0
345.81,10.66
345.7,19.28
345.89,24.38
345.72,44.81
345.9,73.3
345.69,109.995
348.5,0.091
348.15,0.2323
348.5,0.485
348.15,0.677
348.15,0.7885
348.5,0.98
348.26,2.3
348.15,3.9
348.5,3.951
348.5,6.9175
348.23,7.3
348.5,9.888
348.27,12.6
348.5,12.8525
348.4,14.828
348.15,15.3
348.45,19.755
348.12,24.5
348.12,38.1
348.13,39.7
348.15,60.9
348.11,61.1
348.16,74.1
348.14,89.3
348.6,9.889
348.6,14.831
353.15,4.69
353.15,10.9
353.35,11.75
353.15,12.61
353.15,20.2
353.16,21.13
353.4,26.78
353.15,29.66
353.15,30.7
353.15,44.1
353.15,45.47
353.19,49.26
353.39,81.225
353.18,123.695
360.82,12.7
360.65,23.03
360.83,29.23
360.79,54.07
360.87,89.57499999999999
360.66,138.195
363.15,12.4
363.15,22.4
363.15,35.2
363.15,47.8
368.44,13.76
368.2,25.03
368.36,31.78
368.2,58.87
368.4,98.17500000000001
373.15,4.77
373.15,12.81
373.15,13.8
373.15,25.4
373.15,30.09
373.15,37.8
373.15,46.03
373.15,52.4
393.15,4.83
393.15,12.98
393.15,30.44
393.15,46.43
413.15,4.88
413.15,13.11
413.15,30.71
413.15,46.74
298.1,12.0
298.2,23.1
298.3,35.5
298.4,49.9
298.2,59.6
303.15,14.2
303.15,22.6
303.15,32.2
303.15,36.7
303.85,12.5
303.85,17.0
303.85,21.5
303.85,27.0
303.85,32.0
303.85,40.0
303.85,45.0
303.85,49.0
303.85,55.0
303.85,60.0
303.85,67.0
303.85,85.0
303.85,146.0
303.85,180.0
313.1,10.4
313.31,14.94
313.15,17.6
313.1,23.7
313.23,28.31
313.1,32.9
313.15,40.6
313.1,43.5
313.32,47.9
313.15,53.3
313.31,56.3
313.1,59.3
313.39,70.12
313.1,80.2
313.3,84.23
314.05,16.5
314.05,21.0
314.05,26.5
314.05,32.0
314.05,42.0
314.05,50.0
314.05,55.0
314.05,62.0
314.05,74.0
314.05,92.0
314.05,105.0
314.05,140.0
314.05,196.0
323.15,22.5
323.15,34.9
323.15,50.9
323.15,69.6
324.15,20.0
324.15,27.0
324.15,34.0
324.15,40.0
324.15,52.0
324.15,65.0
324.15,70.0
324.15,80.0
324.15,94.0
324.15,125.0
324.15,143.0
324.15,190.0
333.15,26.5
333.15,41.0
333.15,59.9
333.15,73.1
334.35,23.0
334.35,33.0
334.35,41.0
334.35,48.5
334.35,65.0
334.35,78.0
334.35,85.0
334.35,98.0
334.35,120.0
334.35,158.0
334.35,182.0
343.15,31.0
343.15,47.7
343.15,69.1
343.15,92.3
344.55,28.0
344.55,39.0
344.55,48.0
344.55,58.0
344.55,80.0
344.55,95.0
344.55,105.0
344.55,119.0
344.55,151.0
344.55,189.0
353.15,36.6
353.15,53.3
353.15,79.0
353.15,105.9
363.15,40.2
363.15,61.9
363.15,86.7
363.15,115.6
373.15,44.6
373.15,66.0
373.15,95.4
373.15,123.6
313.15,30.9
313.15,53.8
313.15,75.0
313.15,90.0
313.15,128.0
333.15,31.3
333.15,50.8
333.15,72.2
333.15,93.4
333.15,128.7
333.15,148.9
333.27,0.0239
333.27,0.198
333.27,0.4975
333.27,0.997
333.27,1.5
333.27,2.0
333.27,3.0
298.15,0.09699999999999999
298.15,0.5
298.15,0.9990000000000001
298.15,1.996
298.15,2.9989999999999997
298.15,5.0
298.15,6.997999999999999
298.15,9.998
298.15,12.001
298.15,14.999
298.15,16.999000000000002
298.15,18.998
303.15,2.7
303.15,4.9
303.15,11.5
303.15,24.0
303.15,41.2
303.15,56.2
303.15,124.0
313.15,0.09699999999999999
313.15,0.498
313.15,1.0
313.15,2.003
313.15,3.0
313.15,4.3
313.15,5.7
313.15,10.003
313.15,12.0
313.15,13.6
313.15,16.995
313.15,19.002
313.15,29.5
313.15,54.2
313.15,84.6
313.15,191.0
323.15,5.1
323.15,7.1
323.15,17.3
323.15,35.5
323.15,62.3
323.15,113.0
333.15,5.7
333.15,8.2
333.15,18.6
333.15,41.1
333.15,79.1
333.15,148.0
343.15,0.09699999999999999
343.15,0.5
343.15,0.998
343.15,1.999
343.15,2.9989999999999997
343.15,4.999
343.15,6.997999999999999
343.15,7.3
343.15,10.1
343.15,14.999
343.15,16.998
343.15,18.994
343.15,22.7
343.15,47.5
343.15,93.9
343.15,181.0
353.15,8.0
353.15,11.4
353.15,25.4
353.15,54.5
353.15,108.8
363.15,9.3
363.15,12.0
363.15,28.2
363.15,59.6
363.15,122.1
373.15,10.6
373.15,13.3
373.15,30.4
373.15,65.5
373.15,142.0
303.15,1.0
303.15,2.0
303.15,5.0
303.15,8.0
303.15,10.0
303.15,15.0
303.15,20.0
303.15,30.0
303.15,40.0
303.15,50.01
303.15,60.0
313.15,1.01
313.15,2.01
313.15,5.0
313.15,8.0
313.15,10.0
313.15,15.0
313.15,20.0
313.15,30.0
313.15,39.99
313.15,50.02
313.15,59.96
323.15,1.0
323.15,2.0
323.15,5.0
323.15,8.0
323.15,10.0
323.15,15.0
323.15,20.01
323.15,29.99
323.15,40.02
323.15,49.99
323.15,60.02
333.15,1.0
333.15,2.01
333.15,5.0
333.15,8.0
333.15,10.0
333.15,15.0
333.15,20.0
333.15,30.0
333.15,40.0
333.15,50.0
333.15,60.0
293.43,46.17
293.42,56.09
293.75,6.18
293.65,13.22
293.73,15.64
293.75,19.43
293.75,34.86
293.76,39.74
298.47,44.6
298.45,52.45
298.42,83.65
298.65,7.2
